"","Name","Pos","Odds","TGP","AG","APIM","AA","AOTG","AGW","AHat"
"470","M. Reilly","D",0.237404580152672,131,0.0610687022900763,0.442748091603053,0.244274809160305,0,0.0152671755725191,0
"471","M. Rielly","D",0.691880341880342,234,0.196581196581197,0.179487179487179,0.641025641025641,0.0170940170940171,0.0427350427350427,0
"472","M. Saloma","RW",0.115,100,0.08,0.5,0.14,0,0,0
"473","M. Scande","D",0.141435185185185,216,0.0787037037037037,0.412037037037037,0.143518518518519,0.00462962962962963,0.0138888888888889,0
"474","M. Scheif","C",0.770588235294118,221,0.447963800904977,0.425339366515837,0.583710407239819,0.0271493212669683,0.0678733031674208,0.00452488687782805
"475","M. Sergac","D",0.527215189873418,158,0.132911392405063,0.594936708860759,0.525316455696203,0,0.0316455696202532,0
"476","M. Sorens","LW",0.217175572519084,131,0.297709923664122,0.389312977099237,0.213740458015267,0,0.0229007633587786,0
"477","M. Staal","D",0.102690582959641,223,0.031390134529148,0.367713004484305,0.121076233183857,0,0,0
"478","M. Stajan","C",0.051006711409396,149,0.0268456375838926,0.187919463087248,0.0536912751677852,0,0.00671140939597315,0
"479","M. Stone","D",0.09125,160,0.01875,0.3,0.10625,0,0,0
"480","M. Stone","RW",0.644660194174757,206,0.41747572815534,0.310679611650485,0.592233009708738,0.0145631067961165,0.0533980582524272,0
"481","M. Streit","D",0,70,0,0,0,0,0,0
"482","M. Tennys","D",-0.00625,64,0,0.125,0,0,0,0
"483","M. Tkachu","LW",0.704241071428571,224,0.410714285714286,0.825892857142857,0.495535714285714,0,0.0267857142857143,0.00892857142857143
"484","M. Vlasic","D",0.28640350877193,228,0.0745614035087719,0.236842105263158,0.285087719298246,0.0043859649122807,0.0087719298245614,0
"485","M. Weegar","D",0.188976377952756,127,0.078740157480315,1.25984251968504,0.220472440944882,0,0.031496062992126,0
"486","M. Wood","LW",0.284924623115578,199,0.195979899497487,1.33668341708543,0.206030150753769,0,0.0201005025125628,0.0050251256281407
"487","M. Zibane","C",0.798095238095238,210,0.414285714285714,0.514285714285714,0.514285714285714,0.00476190476190476,0.0666666666666667,0.00952380952380952
"488","M. Zuccar","RW",0.460576923076923,208,0.192307692307692,0.403846153846154,0.447115384615385,0.00961538461538462,0.0240384615384615,0
"489","N. Acciar","C",0.0984472049689441,161,0.136645962732919,0.639751552795031,0.105590062111801,0,0.0248447204968944,0
"490","N. Backst","C",0.887654320987654,243,0.267489711934156,0.436213991769547,0.633744855967078,0.0123456790123457,0.0576131687242798,0.00823045267489712
"491","N. Beauli","D",0.112154696132597,181,0.0386740331491713,0.629834254143646,0.143646408839779,0,0,0
"492","N. Bjugst","C",0.39475,200,0.235,0.505,0.27,0,0.025,0.005
"493","N. Bonino","C",0.207758620689655,232,0.198275862068966,0.241379310344828,0.211206896551724,0,0.00862068965517241,0
"494","N. Cousin","C",0.226179245283019,212,0.122641509433962,0.476415094339623,0.221698113207547,0.00471698113207547,0.0235849056603774,0
"495","N. Deslau","LW",0.0408783783783784,148,0.0945945945945946,0.668918918918919,0.0675675675675676,0,0.00675675675675676,0
"496","N. Dowd","C",0.171578947368421,190,0.1,0.357894736842105,0.152631578947368,0,0.0368421052631579,0
"497","N. Ehlers","LW",0.885840707964602,226,0.314159292035398,0.247787610619469,0.278761061946903,0,0.0663716814159292,0.0221238938053097
"498","N. Folign","LW",0.232589285714286,224,0.21875,0.616071428571429,0.241071428571429,0,0.0223214285714286,0
"499","N. Goldob","RW",0.399130434782609,115,0.191304347826087,0.365217391304348,0.4,0,0.0173913043478261,0
"500","N. Hanifi","D",0.348958333333333,240,0.0833333333333333,0.1875,0.325,0.00416666666666667,0.0291666666666667,0
"501","N. Hjalma","D",0.111822660098522,203,0.00492610837438424,0.522167487684729,0.137931034482759,0,0,0
"502","N. Holden","D",0.163084112149533,214,0.0467289719626168,0.196261682242991,0.172897196261682,0,0,0
"503","N. Jensen","D",0.226428571428571,210,0.019047619047619,0.328571428571429,0.242857142857143,0,0,0
"504","N. Kadri","C",0.683404255319149,235,0.272340425531915,0.54468085106383,0.336170212765957,0,0.0553191489361702,0.0127659574468085
"505","N. Kronwa","D",0.155882352941176,136,0.0294117647058824,0.264705882352941,0.169117647058824,0,0,0
"506","N. Kucher","RW",1.05805084745763,236,0.51271186440678,0.703389830508475,0.995762711864407,0,0.0974576271186441,0
"507","N. Kulemi","C",0.0235294117647059,85,0.0117647058823529,0,0.0235294117647059,0,0,0
"508","N. Lappin","RW",-0.00333333333333333,60,0.0166666666666667,0.0666666666666667,0,0,0,0
"509","N. Leddy","D",0.309465020576132,243,0.0740740740740741,0.230452674897119,0.312757201646091,0.00411522633744856,0.00411522633744856,0
"510","N. MacKin","C",0.827100840336134,238,0.508403361344538,0.516806722689076,0.73109243697479,0.0210084033613445,0.100840336134454,0
"511","N. Nieder","RW",0.463436123348018,227,0.281938325991189,0.422907488986784,0.325991189427313,0.00440528634361234,0.0440528634361234,0.00440528634361234
"512","N. Petan","LW",0.0747126436781609,87,0.0459770114942529,0.114942528735632,0.0459770114942529,0,0.0344827586206897,0
"513","N. Prosse","D",0.0527027027027027,111,0.027027027027027,0.207207207207207,0.0540540540540541,0,0.00900900900900901,0
"514","N. Ritchi","LW",0.259154929577465,213,0.131455399061033,1.10798122065728,0.286384976525822,0,0.028169014084507,0
"515","N. Schmal","C",0.409497206703911,179,0.195530726256983,0.189944134078212,0.374301675977654,0.0111731843575419,0.0335195530726257,0
"516","N. Schmid","D",0.377664974619289,197,0.116751269035533,0.16243654822335,0.370558375634518,0,0.0152284263959391,0
"517","N. Shore","C",0.113432835820896,134,0.0373134328358209,0.119402985074627,0.104477611940299,0.00746268656716418,0.00746268656716418,0
"518","N. Soshni","RW",0.0105263157894737,76,0.0131578947368421,0.0526315789473684,0.0131578947368421,0,0,0
"519","N. Thomps","C",0.142937853107345,177,0.0847457627118644,0.305084745762712,0.15819209039548,0,0,0
"520","N. Tryamk","D",0,66,0,0,0,0,0,0
"521","N. Yakupo","RW",0.0683673469387755,98,0.0918367346938776,0.26530612244898,0.0714285714285714,0,0.0102040816326531,0
"522","N. Zadoro","D",0.075615763546798,203,0.103448275862069,1.24630541871921,0.133004926108374,0,0.00492610837438424,0
"523","N. Zaitse","D",0.123991031390135,223,0.0493273542600897,0.300448430493274,0.134529147982063,0,0.00448430493273543,0
"524","O. Bjorks","RW",0.312162162162162,185,0.308108108108108,0.135135135135135,0.297297297297297,0,0.0216216216216216,0
"525","O. Ekman-","D",0.36198347107438,242,0.173553719008264,0.611570247933884,0.363636363636364,0,0.0289256198347107,0
"526","O. Kase","RW",0.638255033557047,149,0.281879194630872,0.120805369127517,0.241610738255034,0.00671140939597315,0.0604026845637584,0.0134228187919463
"527","O. Klefbo","D",0.322966507177033,209,0.0717703349282297,0.239234449760766,0.296650717703349,0.0143540669856459,0.0239234449760766,0
"528","O. Lindbe","LW",0.112021857923497,183,0.147540983606557,0.382513661202186,0.131147540983607,0,0,0
"529","O. Maatta","D",0.255837563451777,197,0.0456852791878173,0.263959390862944,0.243654822335025,0,0.0253807106598985,0
"530","O. Palat","LW",0.388205128205128,195,0.138461538461538,0.235897435897436,0.38974358974359,0,0.0102564102564103,0
"531","O. Sundqv","C",0.31031746031746,126,0.23015873015873,0.46031746031746,0.301587301587302,0,0.0317460317460317,0
"532","P. Aberg","LW",0.318897637795276,127,0.220472440944882,0.393700787401575,0.299212598425197,0,0.0393700787401575,0
"533","P. Bellem","C",0.120434782608696,230,0.0782608695652174,0.11304347826087,0.121739130434783,0,0.00434782608695652,0
"534","P. Berger","C",1.13798076923077,208,0.451923076923077,0.413461538461538,0.610576923076923,0.00961538461538462,0.0576923076923077,0.0192307692307692
"535","P. Berglu","C",0.252469135802469,162,0.12962962962963,0.259259259259259,0.0802469135802469,0.00617283950617284,0.0246913580246914,0.00617283950617284
"536","P. Buchne","RW",0.372625698324022,179,0.312849162011173,0.256983240223464,0.35195530726257,0,0.0335195530726257,0
"537","P. Byron","LW",0.356849315068493,219,0.228310502283105,0.26027397260274,0.214611872146119,0.0091324200913242,0.0319634703196347,0.0045662100456621
"538","P. Carey","C",0.0958904109589041,73,0.0958904109589041,0.273972602739726,0.0958904109589041,0,0.0136986301369863,0
"539","P. Danaul","C",0.685581395348837,215,0.148837209302326,0.52093023255814,0.46046511627907,0,0.0186046511627907,0.00930232558139535
"540","P. Di Giu","LW",0.122477064220183,109,0.0642201834862385,0.302752293577982,0.128440366972477,0,0.00917431192660551,0
"541","P. Eaves","RW",0.00681818181818182,88,0.0113636363636364,0.0909090909090909,0,0,0.0113636363636364,0
"542","P. Hollan","C",0.0373239436619718,71,0.0140845070422535,0.0985915492957746,0.0422535211267606,0,0,0
"543","P. Hornqv","RW",0.514354066985646,209,0.311004784688995,0.526315789473684,0.277511961722488,0,0.0239234449760766,0.00956937799043062
"544","P. Kane","RW",1.0334693877551,245,0.469387755102041,0.310204081632653,0.738775510204082,0.0326530612244898,0.073469387755102,0.00816326530612245
"545","P. Kessel","RW",1.00162601626016,246,0.357723577235772,0.373983739837398,0.682926829268293,0.0284552845528455,0.105691056910569,0.00813008130081301
"546","P. LaDue","D",0.141791044776119,67,0.104477611940299,0.447761194029851,0.104477611940299,0,0.0597014925373134,0
"547","P. Laine","RW",1.05316455696203,237,0.438818565400844,0.455696202531646,0.278481012658228,0,0.0590717299578059,0.029535864978903
"548","P. Marlea","LW",0.286178861788618,246,0.239837398373984,0.292682926829268,0.252032520325203,0.0040650406504065,0.0447154471544715,0
"549","P. Maroon","LW",0.270524017467249,229,0.161572052401747,0.877729257641921,0.270742358078603,0,0.0436681222707424,0
"550","P. Martin","D",0.02,95,0,0.0210526315789474,0.0210526315789474,0,0,0
"551","P. Nemeth","D",0.124450549450549,182,0.0274725274725275,0.807692307692308,0.164835164835165,0,0,0
"552","P. Parent","LW",0,67,0,0,0,0,0,0
"553","P. Postma","D",0.0113924050632911,79,0,0.0253164556962025,0.0126582278481013,0,0,0
"554","P. Sharp","C",0.0957627118644068,118,0.0847457627118644,0.11864406779661,0.0932203389830508,0,0.00847457627118644,0
"555","P. Stastn","C",0.495454545454545,198,0.212121212121212,0.393939393939394,0.47979797979798,0,0.0353535353535354,0
"556","P. Subban","D",0.383412322274882,211,0.161137440758294,0.957345971563981,0.412322274881517,0,0.018957345971564,0
"557","P. Varone","C",0.133333333333333,54,0.111111111111111,0.296296296296296,0.148148148148148,0,0,0
"558","P. Wierci","D",0,57,0,0,0,0,0,0
"559","P. Zacha","C",0.21,200,0.17,0.3,0.205,0,0.02,0
"560","R. Anders","D",0.35,90,0.0444444444444444,0.555555555555556,0.377777777777778,0,0,0
"561","R. Bortuz","D",0.113905325443787,169,0.0473372781065089,0.798816568047337,0.14792899408284,0,0.00591715976331361,0
"562","R. Bouche","C",0.05,60,0.05,0,0.0333333333333333,0,0.0166666666666667,0
"563","R. Bourqu","LW",0,65,0,0,0,0,0,0
"564","R. Callah","RW",0.263868613138686,137,0.138686131386861,0.416058394160584,0.240875912408759,0,0.0437956204379562,0
"565","R. Carpen","C",0.249236641221374,131,0.145038167938931,0.206106870229008,0.244274809160305,0,0.0152671755725191,0
"566","R. Dzinge","C",0.375420168067227,238,0.315126050420168,0.390756302521008,0.327731092436975,0.0168067226890756,0.0504201680672269,0
"567","R. Elie","LW",0.0933962264150943,106,0.0566037735849057,0.207547169811321,0.0943396226415094,0,0.00943396226415094,0
"568","R. Ellis","D",0.480710659898477,197,0.116751269035533,0.233502538071066,0.461928934010152,0,0.0304568527918782,0
"569","R. Fabbri","C",0.113253012048193,83,0.0481927710843374,0.144578313253012,0.0963855421686747,0,0.0240963855421687,0
"570","R. Faksa","C",0.286666666666667,240,0.195833333333333,0.6,0.191666666666667,0,0.0208333333333333,0.00416666666666667
"571","R. Getzla","C",0.589340101522843,197,0.197969543147208,0.802030456852792,0.598984771573604,0.0101522842639594,0.0203045685279188,0
"572","R. Grimal","RW",0.26984126984127,63,0.174603174603175,0.317460317460317,0.285714285714286,0,0,0
"573","R. Gudas","D",0.166121495327103,214,0.0467289719626168,0.976635514018692,0.214953271028037,0,0,0
"574","R. Hagg","D",0.196732026143791,153,0.0849673202614379,1.03267973856209,0.235294117647059,0,0.0130718954248366,0
"575","R. Hainse","D",0.231330472103004,233,0.0600858369098712,0.266094420600858,0.236051502145923,0,0.00858369098712446,0
"576","R. Hartma","RW",0.181434599156118,237,0.147679324894515,0.928270042194093,0.20253164556962,0,0.0253164556962025,0
"577","R. Johans","C",0.613692946058091,241,0.178423236514523,0.672199170124481,0.576763485477178,0.00829875518672199,0.0622406639004149,0
"578","R. Josi","D",0.557205240174673,229,0.192139737991266,0.471615720524017,0.528384279475983,0.00436681222707424,0.0480349344978166,0
"579","R. Kesler","C",0.05,186,0.0967741935483871,0.720430107526882,0.0645161290322581,0,0.021505376344086,0
"580","R. McDona","D",0.435135135135135,222,0.0990990990990991,0.396396396396396,0.445945945945946,0,0.00900900900900901,0
"581","R. Murphy","D",0.0823529411764706,51,0.0392156862745098,0.313725490196078,0.0980392156862745,0,0,0
"582","R. Murray","D",0.41,160,0.01875,0.175,0.41875,0,0,0
"583","R. Nash","C",0.188085106382979,235,0.0893617021276596,0.238297872340426,0.187234042553191,0,0.0127659574468085,0
"584","R. Nash","LW",0.0985507246376812,138,0.152173913043478,0.202898550724638,0.0942028985507246,0,0.0144927536231884,0
"585","R. Nugent","C",0.714159292035398,226,0.353982300884956,0.31858407079646,0.469026548672566,0.00442477876106195,0.0353982300884956,0.00884955752212389
"586","R. O'Reil","C",0.858297872340426,235,0.340425531914894,0.11063829787234,0.574468085106383,0.0212765957446809,0.0553191489361702,0.00851063829787234
"587","R. Panik","RW",0.256331877729258,229,0.183406113537118,0.550218340611354,0.25764192139738,0.00873362445414847,0.0174672489082969,0
"588","R. Polak","D",0.0815533980582524,206,0.0194174757281553,0.893203883495146,0.12621359223301,0,0,0
"589","R. Pulock","D",0.550331125827815,151,0.185430463576159,0.384105960264901,0.516556291390728,0.0132450331125828,0.0397350993377483,0
"590","R. Rakell","LW",0.767741935483871,217,0.32258064516129,0.313364055299539,0.391705069124424,0.0138248847926267,0.032258064516129,0.0138248847926267
"591","R. Reaves","RW",0.0874476987447699,239,0.0920502092050209,1.01255230125523,0.117154811715481,0,0.0209205020920502,0
"592","R. Ristol","D",0.490434782608696,230,0.0695652173913043,0.539130434782609,0.482608695652174,0.0130434782608696,0.0217391304347826,0
"593","R. Sheaha","C",0.180658436213992,243,0.119341563786008,0.172839506172839,0.168724279835391,0,0.0205761316872428,0
"594","R. Smith","RW",0.499547511312217,221,0.271493212669683,0.235294117647059,0.479638009049774,0.00452488687782805,0.0271493212669683,0
"595","R. Spoone","C",0.235978835978836,189,0.100529100529101,0.0423280423280423,0.211640211640212,0,0.0264550264550265,0
"596","R. Strome","C",0.241163793103448,232,0.219827586206897,0.693965517241379,0.228448275862069,0.0172413793103448,0.0301724137931034,0
"597","R. Suter","D",0.517355371900826,242,0.0826446280991736,0.479338842975207,0.516528925619835,0,0.0247933884297521,0
"598","R. Vrbata","RW",0.269918699186992,123,0.040650406504065,0.130081300813008,0.0731707317073171,0,0,0.00813008130081301
"599","R. White","C",0,65,0,0,0,0,0,0
"600","S. Aho","RW",0.876859504132231,242,0.367768595041322,0.31404958677686,0.586776859504132,0.0247933884297521,0.0743801652892562,0.00826446280991736
"601","S. Andrig","RW",0.225625,160,0.1375,0.2375,0.2125,0,0.025,0
"602","S. Baerts","LW",0.179591836734694,147,0.217687074829932,0.217687074829932,0.170068027210884,0.00680272108843537,0.0136054421768707,0
"603","S. Bennet","C",0.152777777777778,234,0.158119658119658,1.04700854700855,0.183760683760684,0,0.0213675213675214,0
"604","S. Coutur","C",0.859868421052632,228,0.425438596491228,0.434210526315789,0.574561403508772,0.0175438596491228,0.0701754385964912,0.0087719298245614
"605","S. Crosby","C",1.06398305084746,236,0.419491525423729,0.5,0.805084745762712,0.0211864406779661,0.0508474576271186,0.00847457627118644
"606","S. Doan","RW",0,74,0,0,0,0,0,0
"607","S. Gagner","RW",0.197058823529412,187,0.117647058823529,0.336898395721925,0.18716577540107,0.0053475935828877,0.0213903743315508,0
"608","S. Gostis","D",0.489439655172414,232,0.133620689655172,0.297413793103448,0.46551724137931,0.0129310344827586,0.0258620689655172,0
"609","S. Harrin","D",0.246456692913386,127,0.047244094488189,0.425196850393701,0.259842519685039,0,0.0078740157480315,0
"610","S. Hartne","LW",0.0635714285714286,140,0.0928571428571429,0.585714285714286,0.0785714285714286,0,0.0142857142857143,0
"611","S. Johns","D",0.0511029411764706,136,0.0588235294117647,0.301470588235294,0.0514705882352941,0,0.0147058823529412,0
"612","S. Jones","D",0.568859649122807,228,0.149122807017544,0.37719298245614,0.504385964912281,0.0307017543859649,0.0526315789473684,0
"613","S. Kampfe","D",0.0558823529411765,68,0.0882352941176471,0.941176470588235,0.102941176470588,0,0,0
"614","S. Koekko","D",0.112631578947368,95,0.0842105263157895,0.484210526315789,0.126315789473684,0,0.0105263157894737,0
"615","S. Kuraly","C",0.241558441558442,154,0.142857142857143,0.753246753246753,0.220779220779221,0.012987012987013,0.0454545454545455,0
"616","S. Laught","C",0.27030303030303,165,0.206060606060606,0.896969696969697,0.303030303030303,0,0.0121212121212121,0
"617","S. Matthi","C",0.0208333333333333,72,0.0138888888888889,0.138888888888889,0.0277777777777778,0,0,0
"618","S. Mayfie","D",0.204966887417219,151,0.0662251655629139,1.19867549668874,0.264900662251656,0,0,0
"619","S. Milano","LW",0.171641791044776,67,0.238805970149254,0.149253731343284,0.119402985074627,0.0149253731343284,0.0447761194029851,0
"620","S. Monaha","C",0.750427350427351,234,0.423076923076923,0.205128205128205,0.551282051282051,0.0128205128205128,0.0897435897435897,0.00427350427350427
"621","S. Noesen","RW",0.149044585987261,157,0.121019108280255,0.585987261146497,0.152866242038217,0,0.0254777070063694,0
"622","S. Ott","LW",0,53,0,0,0,0,0,0
"623","S. Prince","C",0.00703125,64,0.015625,0.171875,0.015625,0,0,0
"624","S. Reinha","RW",0.782304526748971,243,0.283950617283951,0.238683127572016,0.45679012345679,0,0.0288065843621399,0.0123456790123457
"625","S. Santin","D",0.100442477876106,113,0.0353982300884956,0.469026548672566,0.123893805309735,0,0,0
"626","S. Stamko","C",1.24689265536723,177,0.661016949152542,0.824858757062147,0.932203389830508,0,0.0734463276836158,0.0112994350282486
"627","S. Theodo","D",0.432758620689655,174,0.172413793103448,0.310344827586207,0.419540229885057,0.0114942528735632,0.0172413793103448,0
"628","S. Thornt","RW",0,50,0,0,0,0,0,0
"629","S. Upshal","LW",0.0860294117647059,136,0.0514705882352941,0.338235294117647,0.0882352941176471,0,0.0147058823529412,0
"630","S. Vatane","D",0.258031088082902,193,0.0621761658031088,0.435233160621762,0.27979274611399,0,0,0
"631","S. Weber","D",0.317901234567901,162,0.209876543209877,0.432098765432099,0.296296296296296,0,0.0432098765432099,0
"632","S. Wilson","LW",0.0517006802721088,147,0.0408163265306122,0.054421768707483,0.054421768707483,0,0,0
"633","T. Barrie","D",0.615,220,0.190909090909091,0.427272727272727,0.604545454545454,0,0.0318181818181818,0
"634","T. Bertuz","LW",0.972265625,128,0.3828125,0.8671875,0.5390625,0.015625,0.0703125,0.015625
"635","T. Bozak","C",0.374891774891775,231,0.16017316017316,0.294372294372294,0.354978354978355,0,0.0346320346320346,0
"636","T. Brodie","D",0.336324786324786,234,0.094017094017094,0.282051282051282,0.333333333333333,0.00854700854700855,0.00854700854700855,0
"637","T. Brouwe","RW",0.127333333333333,225,0.133333333333333,0.653333333333333,0.151111111111111,0,0.00888888888888889,0
"638","T. Chabot","D",0.747014925373134,134,0.276119402985075,0.582089552238806,0.73134328358209,0.0149253731343284,0.0298507462686567,0
"639","T. Daley","D",0.129943502824859,177,0.0734463276836158,0.338983050847458,0.107344632768362,0.00564971751412429,0.0338983050847458,0
"640","T. DeAnge","D",0.392045454545455,132,0.0606060606060606,1.25,0.454545454545455,0,0,0
"641","T. Ennis","RW",0.458285714285714,175,0.182857142857143,0.0914285714285714,0.148571428571429,0,0.0285714285714286,0.0114285714285714
"642","T. Enstro","D",0.0388349514563107,103,0.00970873786407767,0.194174757281553,0.0485436893203883,0,0,0
"643","T. Fedun","D",0.153409090909091,88,0.0909090909090909,0.340909090909091,0.170454545454545,0,0,0
"644","T. Graova","C",-0.00175438596491228,57,0,0.0350877192982456,0,0,0,0
"645","T. Hall","LW",0.655801104972376,181,0.337016574585635,0.364640883977901,0.585635359116022,0.0165745856353591,0.0718232044198895,0
"646","T. Hamoni","D",0.149739583333333,192,0.078125,0.755208333333333,0.177083333333333,0,0.0104166666666667,0
"647","T. Heed","D",0.456716417910448,67,0.104477611940299,0.417910447761194,0.447761194029851,0,0.0298507462686567,0
"648","T. Hertl","C",1.05439024390244,205,0.448780487804878,0.375609756097561,0.497560975609756,0.0146341463414634,0.0731707317073171,0.0195121951219512
"649","T. Hickey","D",0.127027027027027,185,0.027027027027027,0.486486486486487,0.151351351351351,0,0,0
"650","T. Johnso","C",0.647577092511013,227,0.348017621145374,0.352422907488987,0.286343612334802,0,0.0484581497797357,0.013215859030837
"651","T. Jost","C",0.314184397163121,141,0.24113475177305,0.382978723404255,0.283687943262411,0,0.049645390070922,0
"652","T. Jurco","LW",0.0758620689655173,58,0.103448275862069,0.206896551724138,0.0689655172413793,0,0.0172413793103448,0
"653","T. Kero","C",0.0363636363636364,55,0.0181818181818182,0,0.0363636363636364,0,0,0
"654","T. Konecn","RW",0.354935622317597,233,0.309012875536481,0.540772532188841,0.313304721030043,0.0171673819742489,0.0515021459227468,0
"655","T. Krug","D",0.651131221719457,221,0.117647058823529,0.461538461538462,0.6289592760181,0.00904977375565611,0.0361990950226244,0
"656","T. Kuhnha","RW",0.0969135802469136,162,0.0617283950617284,0.160493827160494,0.0987654320987654,0,0.00617283950617284,0
"657","T. Lewis","C",0.169329896907217,194,0.103092783505155,0.221649484536082,0.154639175257732,0,0.0257731958762887,0
"658","T. Meier","RW",0.471243523316062,193,0.419689119170984,0.83419689119171,0.450777202072539,0.0207253886010363,0.0414507772020725,0
"659","T. Mitche","C",0.0253623188405797,138,0.0434782608695652,0.217391304347826,0.036231884057971,0,0,0
"660","T. Motte","C",0.109150326797386,153,0.150326797385621,0.169934640522876,0.104575163398693,0,0.0130718954248366,0
"661","T. Myers","D",0.435260115606936,173,0.138728323699422,1.00578034682081,0.427745664739884,0.00578034682080925,0.0520231213872832,0
"662","T. Nosek","LW",0.174657534246575,146,0.157534246575342,0.342465753424658,0.178082191780822,0,0.0136986301369863,0
"663","T. Oshie","RW",0.440047393364929,211,0.322274881516588,0.488151658767773,0.412322274881517,0,0.0521327014218009,0
"664","T. Pearso","LW",0.194834710743802,242,0.210743801652893,0.318181818181818,0.177685950413223,0.00826446280991736,0.0247933884297521,0
"665","T. Pitlic","C",0.143670886075949,158,0.189873417721519,0.291139240506329,0.132911392405063,0,0.0253164556962025,0
"666","T. Plekan","C",0.12741935483871,155,0.0387096774193548,0.290322580645161,0.129032258064516,0.00645161290322581,0.00645161290322581,0
"667","T. Pyatt","LW",0.1015,200,0.035,0.07,0.095,0,0.01,0
"668","T. Rattie","RW",0.280821917808219,73,0.178082191780822,0.136986301369863,0.246575342465753,0,0.0410958904109589,0
"669","T. Rieder","RW",0.150666666666667,225,0.0533333333333333,0.0977777777777778,0.155555555555556,0,0,0
"670","T. Schall","C",0.111702127659574,188,0.0957446808510638,0.319148936170213,0.127659574468085,0,0,0
"671","T. Seguin","C",0.731910569105691,246,0.430894308943089,0.321138211382114,0.536585365853659,0.0203252032520325,0.0894308943089431,0.0040650406504065
"672","T. Steche","D",0.216820276497696,217,0.0230414746543779,0.456221198156682,0.23963133640553,0,0,0
"673","T. Tatar","LW",0.360245901639344,244,0.286885245901639,0.418032786885246,0.327868852459016,0.00409836065573771,0.0491803278688525,0
"674","T. Terava","C",1.37560975609756,82,0.51219512195122,0.292682926829268,1.34146341463415,0.024390243902439,0.024390243902439,0
"675","T. Terava","LW",0.419018404907975,163,0.141104294478528,0.0858895705521472,0.251533742331288,0,0.0184049079754601,0.00613496932515337
"676","T. Toffol","RW",0.347577092511013,227,0.220264317180617,0.273127753303965,0.286343612334802,0.0220264317180617,0.052863436123348,0
"677","T. van Ri","D",0.167441860465116,215,0.0418604651162791,0.186046511627907,0.162790697674419,0,0.013953488372093,0
"678","T. Vanek","LW",0.568867924528302,212,0.264150943396226,0.415094339622642,0.339622641509434,0,0.0141509433962264,0.00943396226415094
"679","T. Wilson","RW",0.178699551569507,223,0.260089686098655,1.98654708520179,0.255605381165919,0,0.0224215246636771,0
"680","T. Wingel","RW",0.0456081081081081,148,0.0608108108108108,0.304054054054054,0.0540540540540541,0,0.00675675675675676,0
"681","T. Zajac","C",0.326233183856502,223,0.224215246636771,0.291479820627803,0.304932735426009,0.00896860986547085,0.0269058295964126,0
"682","V. Arvids","RW",0.586111111111111,216,0.449074074074074,0.407407407407407,0.277777777777778,0.00462962962962963,0.0925925925925926,0.00925925925925926
"683","V. Fiddle","C",0,59,0,0,0,0,0,0
"684","V. Filppu","C",0.264655172413793,232,0.193965517241379,0.224137931034483,0.21551724137931,0.00862068965517241,0.0517241379310345,0
"685","V. Hedman","D",0.601327433628319,226,0.18141592920354,0.628318584070796,0.575221238938053,0.0176991150442478,0.0398230088495575,0
"686","V. Hinost","RW",0.696491228070175,171,0.228070175438596,0.222222222222222,0.374269005847953,0,0.0409356725146199,0.0116959064327485
"687","V. Namest","C",0.289055793991416,233,0.188841201716738,0.570815450643777,0.283261802575107,0,0.0343347639484979,0
"688","V. Rask","C",0.151485148514851,202,0.099009900990099,0.138613861386139,0.143564356435644,0,0.0148514851485149,0
"689","V. Sobotk","C",0.23112582781457,151,0.139072847682119,0.675496688741722,0.23841059602649,0,0.0264900662251656,0
"690","V. Stalbe","LW",0,75,0,0,0,0,0,0
"691","V. Tarase","RW",0.709873949579832,238,0.415966386554622,0.256302521008403,0.432773109243697,0.0168067226890756,0.0630252100840336,0.00840336134453781
"692","V. Troche","C",0.529223744292237,219,0.232876712328767,0.73972602739726,0.420091324200913,0,0.0319634703196347,0.0045662100456621
"693","W. Carrie","LW",0.0162878787878788,132,0.128787878787879,0.583333333333333,0.0303030303030303,0,0.0151515151515152,0
"694","W. Karlss","C",0.668571428571429,245,0.371428571428571,0.179591836734694,0.404081632653061,0.00408163265306122,0.0653061224489796,0.00816326530612245
"695","W. Nyland","RW",0.409677419354839,217,0.15668202764977,0.193548387096774,0.373271889400922,0.00921658986175115,0.0368663594470046,0
"696","W. Simmon","RW",0.297669491525424,236,0.245762711864407,1.08050847457627,0.203389830508475,0.00423728813559322,0.038135593220339,0.00423728813559322
"697","X. Ouelle","D",0.0876923076923077,130,0,0.246153846153846,0.1,0,0,0
"698","Y. Auvitu","D",0.096551724137931,58,0.0517241379310345,0.137931034482759,0.103448275862069,0,0,0
"699","Y. Gourde","C",0.548901098901099,182,0.379120879120879,1,0.5,0.0164835164835165,0.0824175824175824,0
"700","Y. Weber","D",0.0681318681318681,182,0.032967032967033,0.285714285714286,0.0824175824175824,0,0,0
"701","Z. Bogosi","D",0.192805755395683,139,0.0431654676258993,0.892086330935252,0.237410071942446,0,0,0
"702","Z. Chara","D",0.158571428571429,210,0.080952380952381,0.828571428571429,0.166666666666667,0,0.0333333333333333,0
"703","Z. Girgen","LW",0.142201834862385,218,0.0779816513761468,0.275229357798165,0.155963302752294,0,0,0
"704","Z. Hyman","LW",0.283617021276596,235,0.242553191489362,0.71063829787234,0.276595744680851,0,0.0425531914893617,0
"705","Z. Kassia","RW",0.108620689655172,232,0.15948275862069,1.27586206896552,0.146551724137931,0,0.0258620689655172,0
