C,Name,Pos,City,GP,G,A,Pts,PIM,PIMB,SOA,SOG,PP,PPA,SH,SHA,OTG,GW,GT,EN,Hat.,S,+/-,PPts,PPts/GP,Sal,CapH,St
838,P. Lindbo,D,STL,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,-4,0,0,-,-,
839,A. Carrie,D,NAS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7,0.69,
840,B. Lernou,D,VEG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0.7,0.7,
841,B. Thomso,LW,ANA,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,-4,0,0,-,-,
842,M. McCorm,LW,CAR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-3,0,0,0.7,0.7,
843,A. Tuch,RW,VEG,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-3,0,0,4.75,4.75,
844,P. Brown,C,VEG,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-6,0,0,0.7,0.7,
845,B. Austin,D,CLB,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-,-,
846,J. Megna,D,VEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,0.7,
847,C. Stephe,C,WAS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1.05,1.05,
848,Z. Mitche,RW,LA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0,0,-,-,
849,M. Zalews,LW,VAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-,-,
850,V. Kamene,C,COL,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0.75,0.75,
851,R. Hagg,D,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1.3,1.15,
852,J. Labate,C,OTT,13,0,0,0,21,15,0,0,0,0,0,0,0,0,0,0,0,5,-2,0,0,-,-,
853,C. Butler,D,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,-,
854,K. Porter,C,BUF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-,-,
855,J. Hanley,D,DAL,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,0,0,0.7,0.7,
856,T. Smith,C,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,
857,J. McBain,D,TB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,-,-,
858,L. Gazdic,LW,ANA,11,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,3,-2,0,0,-,-,
859,C. DiDome,LW,CHI,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-,-,
860,B. Lashof,D,DET,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0.7,0.7,
861,R. Johnst,D,TOR,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,-,-,
862,B. Guhle,D,ANA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.7,0.7,
863,T. Chabot,D,OTT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0.83,0.86,
864,C. MacArt,LW,OTT,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,4.75,4.65,
865,N. Grossm,D,CAL,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,0,0,-,-,
866,A. Pardy,D,NAS,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,0,-,-,
867,M. Raymon,LW,ANA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,0,0,-,-,
868,M. Blunde,RW,OTT,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,-,
869,C. Bass,C,COL,9,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-,-,
870,S. Despre,D,MON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.7,3.7,
871,M. Frk,RW,LA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0.7,0.7,
872,P. Cannon,C,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-,-,
873,T. Beck,LW,NYR,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,0,0,-,-,
874,A. Ness,D,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0.7,0.7,
875,D. Siemen,D,CAL,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,-,-,
876,M. McNeil,C,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-,-,
877,L. Vey,RW,CAL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,-,-,
878,B. Froese,C,CAL,6,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,6,-3,0,0,0.7,0.7,
879,B. Kearns,C,NJ,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,-,-,
880,M. Saloma,RW,NAS,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0.75,0.75,
881,R. Russo,D,ARI,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0.7,0.7,
882,E. Condra,RW,COL,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,-4,0,0,-,-,
883,G. Bourqu,LW,WIN,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.7,0.7,
884,E. Etem,RW,LA,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,-,
885,C. Tropp,RW,ANA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-,-,
886,M. Callah,RW,EDM,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-,-,
887,Q. Howden,C,WIN,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,-,-,
